"NOME_MUNICIPIO",">2ppb","=2ppb","1ppb<x<2ppb","=1ppb","0.1ppb<x<1ppb","=0.1ppb","0ppb<x<0.1ppb","=0ppb","all Detections","all Measurements","Population","UF"
"UBATUBA",0,0,0,0,0,0,0,0,0,6,88313,"SP"
"UBERABA",0,4,0,0,6,47,31,0,88,167,328272,"MG"
"UBERLANDIA",0,0,0,0,9,0,0,0,9,13,676613,"MG"
"UBIRAJARA",0,0,0,0,0,0,2,1,3,3,4734,"SP"
"UBIRATA",0,0,0,0,0,7,0,1,8,14,21762,"PR"
"UCHOA",0,0,0,0,0,0,0,0,0,18,10047,"SP"
"UIRAPURU",0,0,0,0,0,2,0,2,4,8,2961,"GO"
"UMBURANAS",0,0,0,1,0,0,0,0,1,1,19522,"BA"
"UMUARAMA",0,0,0,0,0,0,0,0,0,36,109955,"PR"
"UNA",0,0,0,7,0,0,0,0,7,7,21331,"BA"
"UNAI",0,0,0,7,0,0,17,0,24,47,83980,"MG"
"UNIAO DA VITORIA",0,0,0,0,0,0,0,0,0,12,57027,"PR"
"UNIAO DO OESTE",0,0,0,0,0,0,0,0,0,9,2600,"SC"
"UNIAO PAULISTA",0,0,0,0,0,0,0,0,0,6,1793,"SP"
"UNIFLOR",0,0,0,0,0,1,0,0,1,6,2614,"PR"
"UNISTALDA",0,0,0,0,0,0,0,0,0,7,2467,"RS"
"URAI",0,0,0,0,0,0,0,0,0,8,11662,"PR"
"URANIA",0,1,0,0,0,0,5,0,6,7,9148,"SP"
"URU",0,0,0,0,1,1,0,0,2,3,1207,"SP"
"URUACU",0,0,0,0,0,0,0,0,0,2,40082,"GO"
"URUANA",0,0,0,0,0,0,0,0,0,20,14195,"GO"
"URUBICI",0,0,0,0,0,0,0,0,0,6,11191,"SC"
"URUCUCA",0,0,0,4,0,0,0,0,4,4,21711,"BA"
"URUGUAIANA",0,0,0,0,0,0,0,2,2,17,129784,"RS"
"URUPEMA",0,0,0,0,8,0,0,0,8,12,2487,"SC"
"URUSSANGA",0,0,0,0,0,0,0,0,0,18,21177,"SC"
"UTINGA",0,0,0,2,0,0,0,0,2,2,19780,"BA"
"VACARIA",0,0,0,0,0,0,0,0,0,7,65397,"RS"
"VALE DO SOL",0,0,0,0,0,0,0,0,0,37,11727,"RS"
"VALENCA",0,0,0,0,0,0,0,0,0,23,98749,"BA"
"VALENTIM GENTIL",0,0,0,0,1,1,1,0,3,4,12800,"SP"
"VALINHOS",0,0,0,0,2,4,8,1,15,260,124024,"SP"
"VALPARAISO",0,0,0,0,0,0,0,0,0,13,25632,"SP"
"VALPARAISO DE GOIAS",0,0,0,0,0,0,0,0,0,20,159500,"GO"
"VARGEAO",0,0,0,0,1,0,0,0,1,13,3590,"SC"
"VARGEM BONITA",0,0,0,0,0,0,0,0,0,7,2209,"MG"
"VARGEM GRANDE DO SUL",0,0,0,2,4,0,6,4,16,17,42310,"SP"
"VARGEM GRANDE PAULISTA",0,0,0,0,0,0,1,0,1,19,50346,"SP"
"VARJAO",0,0,0,0,0,0,0,1,1,5,3856,"GO"
"VARZEA DA ROCA",0,0,0,3,0,0,0,0,3,3,14662,"BA"
"VARZEA NOVA",0,0,0,3,0,0,0,1,4,4,13454,"BA"
"VARZEA PAULISTA",0,0,0,0,0,2,0,0,2,35,118917,"SP"
"VENANCIO AIRES",0,0,0,0,0,0,0,0,0,16,70481,"RS"
"VENTANIA",0,0,0,0,0,0,0,0,0,1,11407,"PR"
"VERA CRUZ",0,0,0,0,0,0,2,2,4,16,12371,"RN"
"VERA CRUZ DO OESTE",0,0,0,0,0,0,3,0,3,24,8918,"PR"
"VERANOPOLIS",0,0,0,0,0,0,0,1,1,4,25073,"RS"
"VERE",0,0,0,0,0,0,3,0,3,8,7692,"PR"
"VEREDA",0,0,0,4,0,0,0,0,4,4,6620,"BA"
"VIAMAO",0,0,0,0,0,0,0,0,0,2,253717,"RS"
"VIANOPOLIS",0,0,0,0,0,0,0,0,0,10,13675,"GO"
"VICENTE DUTRA",0,0,0,0,0,0,0,0,0,1,5152,"RS"
"VICENTINA",0,0,0,1,0,0,0,0,1,14,6041,"MS"
"VICOSA",0,0,0,0,0,0,0,0,0,20,1731,"RN"
"VICTOR GRAEFF",0,0,0,0,0,1,0,0,1,5,3051,"RS"
"VIDAL RAMOS",0,0,0,0,0,0,0,0,0,14,6356,"SC"
"VIDEIRA",0,0,0,0,2,0,0,0,2,2,52066,"SC"
"VILA NOVA DO SUL",0,0,0,0,0,0,0,0,0,7,4370,"RS"
"VINHEDO",0,0,0,0,0,1,5,0,6,107,75129,"SP"
"VIRADOURO",0,0,0,0,0,0,4,0,4,8,18654,"SP"
"VIRMOND",0,0,0,0,0,0,4,0,4,10,4095,"PR"
"VISTA ALEGRE DO ALTO",0,0,0,0,0,4,7,0,11,17,8335,"SP"
"VISTA ALEGRE DO PRATA",0,0,0,0,0,0,0,0,0,2,1611,"RS"
"VISTA GAUCHA",0,0,0,0,0,0,0,0,0,5,2882,"RS"
"VITOR MEIRELES",0,0,0,0,0,0,0,0,0,9,5056,"SC"
"VITORIA BRASIL",0,0,0,0,0,0,4,2,6,7,1833,"SP"
"VITORIA DA CONQUISTA",0,0,0,4,0,0,0,0,4,6,348718,"BA"
"VITORINO",0,0,0,0,0,0,0,0,0,8,6878,"PR"
"VOTORANTIM",0,0,0,0,0,0,0,0,0,56,119898,"SP"
"VOTUPORANGA",0,0,0,0,0,0,20,15,35,53,92768,"SP"
"WAGNER",0,0,0,1,0,0,0,0,1,1,9753,"BA"
"WANDERLANDIA",0,0,0,0,0,0,0,0,0,26,11677,"TO"
"WENCESLAU BRAZ",0,0,0,0,0,0,0,0,0,12,2615,"MG"
"WENCESLAU GUIMARAES",0,0,0,3,0,0,0,0,3,3,22365,"BA"
"WITMARSUM",0,0,0,0,0,0,0,0,0,1,3912,"SC"
"XAMBIOA",0,0,0,1,0,0,0,0,1,14,11683,"TO"
"XAMBRE",0,0,0,0,0,1,0,0,1,23,5957,"PR"
"XANXERE",0,0,0,0,0,0,0,0,0,8,49738,"SC"
"XAVANTINA",0,0,0,0,0,0,0,0,0,7,4012,"SC"
"XAXIM",0,0,0,0,0,0,0,0,0,21,28210,"SC"
"ZACARIAS",0,0,0,0,0,0,1,0,1,4,2636,"SP"
